baseMean	log2FoldChange	lfcSE	pvalue	padj
JJAGMNAF_00330	1009.06993630566	-3.53609784984544	0.134114433405897	4.07110467764639e-154	1.62965712618621e-152
JJAGMNAF_00331	337.165058101021	1.8638391642772	0.132694767572483	1.96324832882664e-45	1.7146369441819e-44
JJAGMNAF_00332	85.1678604500968	-0.117493552869313	0.217057882472307	0.578175364116897	0.618085331757761
JJAGMNAF_00333	264.24747985451	-0.810355585350657	0.148098652041916	2.8449282397062e-08	6.23373981935623e-08
JJAGMNAF_00334	69.889709086043	-1.3989184598198	0.304018099672401	1.41401384646154e-06	2.76614524887663e-06
JJAGMNAF_00335	178.170369574788	-0.807802501265173	0.165834513854419	7.48888042361863e-07	1.50113432706616e-06
JJAGMNAF_00336	223.787636310961	1.19557011294562	0.156717474459068	9.63049986099233e-15	3.06030813118263e-14
JJAGMNAF_00337	53.3055904535047	-3.08715328265316	0.367807231638675	1.27170943928908e-17	4.65945999477229e-17
JJAGMNAF_00340	96.8874605471033	-2.1207921169566	0.241864125846488	3.12221747284689e-19	1.22603034585291e-18
JJAGMNAF_00342	435.344172387668	1.21959115521535	0.120040407100267	1.21508311488013e-24	5.86124624839658e-24
JJAGMNAF_00343	665.689483556749	1.13721361933609	0.115329645946032	3.0570821593705e-23	1.39677927622345e-22
JJAGMNAF_00344	646.096341824671	0.016483751630686	0.123436556826489	0.893743729284138	0.905903507913854
JJAGMNAF_00345	989.511292011282	1.5121922718829	0.114366218011258	1.98901395839949e-40	1.51981066564884e-39
JJAGMNAF_00346	88.0636893660836	1.01957430863081	0.222290755363184	2.93652398348028e-06	5.64975417768588e-06
JJAGMNAF_00347	116.027688071184	0.485438530261553	0.199185248074836	0.0132379866359663	0.0184533680653126
JJAGMNAF_00348	414.959309395835	1.28673955136698	0.12665990087976	1.73036971282298e-24	8.33186996371856e-24
JJAGMNAF_00349	398.592516155063	0.0119075685932656	0.124144274933106	0.923994089661268	0.932688049857553
JJAGMNAF_00350	88.999348817124	-0.890863788659119	0.218646968954286	2.94109725031877e-05	5.23425535856334e-05
JJAGMNAF_00353	61.1290585816312	2.87751017464503	0.291732302154837	7.95653140978167e-24	3.7306673498312e-23
JJAGMNAF_00358	390.231175079585	0.451190596372187	0.132113610343639	0.000584403105653178	0.000935742763798104
JJAGMNAF_00359	88.7942314249051	0.732352896463421	0.226459446980076	0.000956766075569468	0.0015076654610325
JJAGMNAF_00360	75.1343174000339	0.537158464855118	0.231349522024065	0.0168057942481858	0.0231146062746428
JJAGMNAF_00363	2895.76997830204	-1.70479750801181	0.0927061223629857	4.0970415994826e-76	6.42588629813587e-75
JJAGMNAF_00364	262.327030753525	-1.23057534145293	0.157802307168277	3.39267567329629e-15	1.1164608780099e-14
JJAGMNAF_00365	564.123504189514	-0.598965672884071	0.121040091773835	6.07742297519726e-07	1.2273831641174e-06
JJAGMNAF_00366	301.596753681493	-1.04607283234347	0.134942462092138	5.06063872654331e-15	1.64916562145676e-14
JJAGMNAF_00367	179.420590388738	-1.17840642579866	0.185433445204371	1.03099257354945e-10	2.61106901063232e-10
JJAGMNAF_00368	163.08896380713	-1.22087696495062	0.183861098189519	1.74852085762105e-11	4.63392583017752e-11
JJAGMNAF_00369	1264.85209944114	-0.304429781905813	0.098339570323578	0.00184123977655247	0.00280899037583261
JJAGMNAF_00373	129.269593052272	-1.36522696142526	0.208824638718936	2.92359824554157e-11	7.67229989681262e-11
JJAGMNAF_00374	277.482355223987	-6.13809223862042	0.370134422239331	5.42928430369534e-62	6.33101760978735e-61
JJAGMNAF_00375	187.893227357621	-6.33855585836671	0.471876603017196	1.07498506264156e-40	8.2374569657276e-40
JJAGMNAF_00376	633.985281103272	-7.06042730286462	0.329388798307397	1.05421675193088e-101	2.48018362164791e-100
JJAGMNAF_00377	205.315552195944	-6.74937775760364	0.522328846626321	4.06586688737909e-38	2.90790799785352e-37
